#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C353
#Date Time: 2025-04-28 16:26:41.791
#Sample rate: 1600Hz
#Samples: 8192
#Channel 1: Range: 5 V/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V)
-2.52785752688172,-9.379267855198988
-2.52723252688172,-9.397650581440457
-2.52660752688172,-9.478534576902922
-2.52598252688172,-9.441769124419983
-2.52535752688172,-9.460151850661452
-2.52473252688172,-9.48588766739951
-2.52410752688172,-9.438092579171689
-2.52348252688172,-9.463828395909747
-2.52285752688172,-9.474858031654628
-2.52223252688172,-9.500593848392686
-2.52160752688172,-9.493240757896098
-2.520982526881721,-9.438092579171689
-2.52035752688172,-9.438092579171689
-2.51973252688172,-9.382944400447281
-2.51910752688172,-9.342502402716049
-2.51848252688172,-9.375591309950693
-2.51785752688172,-9.327796221722872
-2.51723252688172,-9.357208583709223
-2.516607526881721,-9.346178947964342
-2.51598252688172,-9.456475305413159
-2.51535752688172,-9.430739488675101
-2.51473252688172,-9.48588766739951
-2.51410752688172,-9.478534576902922
-2.51348252688172,-9.489564212647805
-2.51285752688172,-9.427062943426808
-2.51223252688172,-9.405003671937044
-2.51160752688172,-9.390297490943869
-2.51098252688172,-9.430739488675101
-2.51035752688172,-9.349855493212635
-2.50973252688172,-9.397650581440457
-2.50910752688172,-9.360885128957518
-2.50848252688172,-9.397650581440457
-2.50785752688172,-9.408680217185339
-2.50723252688172,-9.397650581440457
-2.50660752688172,-9.375591309950693
-2.50598252688172,-9.449122214916571
-2.505357526881721,-9.471181486406335
-2.50473252688172,-9.430739488675101
-2.50410752688172,-9.430739488675101
-2.50348252688172,-9.441769124419983
-2.50285752688172,-9.438092579171689
-2.50223252688172,-9.412356762433632
-2.50160752688172,-9.41970985293022
-2.500982526881721,-9.427062943426808
-2.50035752688172,-9.423386398178513
-2.49973252688172,-9.430739488675101
-2.49910752688172,-9.397650581440457
-2.49848252688172,-9.371914764702399
-2.49785752688172,-9.405003671937044
-2.49723252688172,-9.416033307681927
-2.49660752688172,-9.423386398178513
-2.49598252688172,-9.438092579171689
-2.49535752688172,-9.463828395909747
-2.49473252688172,-9.522653119882449
-2.49410752688172,-9.434416033923396
-2.49348252688172,-9.507946938889274
-2.49285752688172,-9.478534576902922
-2.49223252688172,-9.48588766739951
-2.49160752688172,-9.456475305413159
-2.49098252688172,-9.46750494115804
-2.49035752688172,-9.41970985293022
-2.489732526881721,-9.382944400447281
-2.48910752688172,-9.405003671937044
-2.48848252688172,-9.397650581440457
-2.48785752688172,-9.41970985293022
-2.48723252688172,-9.482211122151217
-2.48660752688172,-9.452798760164866
-2.48598252688172,-9.456475305413159
-2.485357526881721,-9.504270393640979
-2.48473252688172,-9.390297490943869
-2.48410752688172,-9.397650581440457
-2.48348252688172,-9.416033307681927
-2.48285752688172,-9.482211122151217
-2.48223252688172,-9.449122214916571
-2.48160752688172,-9.41970985293022
-2.48098252688172,-9.449122214916571
-2.48035752688172,-9.40132712668875
-2.47973252688172,-9.386620945695574
-2.47910752688172,-9.360885128957518
-2.47848252688172,-9.368238219454105
-2.47785752688172,-9.360885128957518
-2.47723252688172,-9.412356762433632
-2.47660752688172,-9.382944400447281
-2.47598252688172,-9.449122214916571
-2.47535752688172,-9.449122214916571
-2.47473252688172,-9.405003671937044
-2.474107526881721,-9.456475305413159
-2.47348252688172,-9.456475305413159
-2.47285752688172,-9.463828395909747
-2.47223252688172,-9.471181486406335
-2.47160752688172,-9.438092579171689
-2.47098252688172,-9.382944400447281
-2.47035752688172,-9.386620945695574
-2.469732526881721,-9.41970985293022
-2.46910752688172,-9.379267855198988
-2.46848252688172,-9.368238219454105
-2.46785752688172,-9.456475305413159
-2.46723252688172,-9.427062943426808
-2.46660752688172,-9.416033307681927
-2.46598252688172,-9.427062943426808
-2.46535752688172,-9.46750494115804
-2.46473252688172,-9.434416033923396
-2.46410752688172,-9.474858031654628
-2.46348252688172,-9.482211122151217
-2.46285752688172,-9.507946938889274
-2.46223252688172,-9.463828395909747
-2.46160752688172,-9.408680217185339
-2.46098252688172,-9.412356762433632
-2.46035752688172,-9.35353203846093
-2.45973252688172,-9.375591309950693
-2.45910752688172,-9.416033307681927
-2.458482526881721,-9.423386398178513
-2.45785752688172,-9.393974036192162
-2.45723252688172,-9.40132712668875
-2.45660752688172,-9.375591309950693
-2.45598252688172,-9.434416033923396
-2.45535752688172,-9.452798760164866
-2.45473252688172,-9.489564212647805
-2.454107526881721,-9.493240757896098
-2.45348252688172,-9.427062943426808
-2.45285752688172,-9.460151850661452
-2.45223252688172,-9.482211122151217
-2.45160752688172,-9.390297490943869
-2.45098252688172,-9.393974036192162
-2.45035752688172,-9.405003671937044
-2.44973252688172,-9.35353203846093
-2.44910752688172,-9.368238219454105
-2.44848252688172,-9.449122214916571
-2.44785752688172,-9.40132712668875
-2.44723252688172,-9.342502402716049
-2.44660752688172,-9.368238219454105
-2.44598252688172,-9.438092579171689
-2.44535752688172,-9.474858031654628
-2.44473252688172,-9.441769124419983
-2.44410752688172,-9.441769124419983
-2.44348252688172,-9.460151850661452
-2.442857526881721,-9.493240757896098
-2.44223252688172,-9.504270393640979
-2.44160752688172,-9.416033307681927
-2.44098252688172,-9.382944400447281
-2.44035752688172,-9.386620945695574
-2.43973252688172,-9.368238219454105
-2.43910752688172,-9.371914764702399
-2.438482526881721,-9.386620945695574
-2.43785752688172,-9.438092579171689
-2.43723252688172,-9.460151850661452
-2.43660752688172,-9.423386398178513
-2.43598252688172,-9.430739488675101
-2.43535752688172,-9.416033307681927
-2.43473252688172,-9.405003671937044
-2.43410752688172,-9.430739488675101
-2.43348252688172,-9.434416033923396
-2.43285752688172,-9.482211122151217
-2.43223252688172,-9.478534576902922
-2.43160752688172,-9.452798760164866
-2.43098252688172,-9.430739488675101
-2.43035752688172,-9.331472766971165
-2.42973252688172,-9.40132712668875
-2.42910752688172,-9.397650581440457
-2.42848252688172,-9.408680217185339
-2.42785752688172,-9.386620945695574
-2.427232526881721,-9.357208583709223
-2.42660752688172,-9.40132712668875
-2.42598252688172,-9.427062943426808
-2.42535752688172,-9.393974036192162
-2.42473252688172,-9.405003671937044
-2.42410752688172,-9.386620945695574
-2.42348252688172,-9.423386398178513
-2.422857526881721,-9.416033307681927
-2.42223252688172,-9.434416033923396
-2.42160752688172,-9.46750494115804
-2.42098252688172,-9.393974036192162
-2.42035752688172,-9.405003671937044
-2.41973252688172,-9.346178947964342
-2.41910752688172,-9.368238219454105
-2.41848252688172,-9.375591309950693
-2.41785752688172,-9.427062943426808
-2.41723252688172,-9.40132712668875
-2.41660752688172,-9.371914764702399
-2.41598252688172,-9.397650581440457
-2.41535752688172,-9.456475305413159
-2.41473252688172,-9.445445669668278
-2.41410752688172,-9.478534576902922
-2.41348252688172,-9.430739488675101
-2.41285752688172,-9.452798760164866
-2.41223252688172,-9.474858031654628
-2.411607526881721,-9.441769124419983
-2.41098252688172,-9.379267855198988
-2.41035752688172,-9.349855493212635
-2.40973252688172,-9.40132712668875
-2.40910752688172,-9.393974036192162
-2.40848252688172,-9.397650581440457
-2.40785752688172,-9.408680217185339
-2.407232526881721,-9.471181486406335
-2.40660752688172,-9.460151850661452
-2.40598252688172,-9.478534576902922
-2.40535752688172,-9.441769124419983
-2.40473252688172,-9.449122214916571
-2.40410752688172,-9.438092579171689
-2.40348252688172,-9.46750494115804
-2.40285752688172,-9.463828395909747
-2.40223252688172,-9.430739488675101
-2.40160752688172,-9.452798760164866
-2.40098252688172,-9.412356762433632
-2.40035752688172,-9.375591309950693
-2.39973252688172,-9.371914764702399
-2.39910752688172,-9.360885128957518
-2.39848252688172,-9.371914764702399
-2.39785752688172,-9.416033307681927
-2.39723252688172,-9.434416033923396
-2.39660752688172,-9.357208583709223
-2.395982526881721,-9.40132712668875
-2.39535752688172,-9.493240757896098
-2.39473252688172,-9.482211122151217
-2.39410752688172,-9.430739488675101
-2.39348252688172,-9.41970985293022
-2.39285752688172,-9.441769124419983
-2.39223252688172,-9.438092579171689
-2.391607526881721,-9.41970985293022
-2.39098252688172,-9.379267855198988
-2.39035752688172,-9.393974036192162
-2.38973252688172,-9.390297490943869
-2.38910752688172,-9.397650581440457
-2.38848252688172,-9.390297490943869
-2.38785752688172,-9.357208583709223
-2.38723252688172,-9.316766585977991
-2.38660752688172,-9.434416033923396
-2.38598252688172,-9.456475305413159
-2.38535752688172,-9.445445669668278
-2.38473252688172,-9.463828395909747
-2.38410752688172,-9.438092579171689
-2.38348252688172,-9.46750494115804
-2.38285752688172,-9.397650581440457
-2.38223252688172,-9.445445669668278
-2.38160752688172,-9.452798760164866
-2.38098252688172,-9.393974036192162
-2.380357526881721,-9.338825857467754
-2.37973252688172,-9.40132712668875
-2.37910752688172,-9.327796221722872
-2.37848252688172,-9.342502402716049
-2.37785752688172,-9.379267855198988
-2.37723252688172,-9.463828395909747
-2.37660752688172,-9.41970985293022
-2.375982526881721,-9.463828395909747
-2.37535752688172,-9.449122214916571
-2.37473252688172,-9.423386398178513
-2.37410752688172,-9.474858031654628
-2.37348252688172,-9.41970985293022
-2.37285752688172,-9.41970985293022
-2.37223252688172,-9.452798760164866
-2.37160752688172,-9.430739488675101
-2.37098252688172,-9.390297490943869
-2.37035752688172,-9.40132712668875
-2.36973252688172,-9.382944400447281
-2.36910752688172,-9.375591309950693
-2.36848252688172,-9.375591309950693
-2.36785752688172,-9.412356762433632
-2.36723252688172,-9.452798760164866
-2.36660752688172,-9.41970985293022
-2.36598252688172,-9.427062943426808
-2.36535752688172,-9.371914764702399
-2.364732526881721,-9.408680217185339
-2.36410752688172,-9.482211122151217
-2.36348252688172,-9.445445669668278
-2.36285752688172,-9.371914764702399
-2.36223252688172,-9.405003671937044
